Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;51.355827; 48.64417; 1.6410257; 2.4262295; 5.5641026; 4.557377; 54; 46
1001.0;57.698017; 42.301987; 1.7896485; 1.9005703; 5.510446; 5.2947254; 49; 51
1501.0;50.193638; 49.806366; 1.5263194; 1.5862857; 5.3981724; 5.5744066; 50; 50
2001.0;43.773586; 56.226414; 1.9905264; 1.7517258; 5.2679634; 5.391488; 42; 58
2501.0;33.16536; 66.83464; 2.3092983; 1.8060642; 4.196856; 5.0584736; 36; 64
3001.0;30.303488; 69.69652; 2.1752582; 1.9032197; 4.47769; 5.0790386; 37; 63
3501.0;31.375269; 68.624725; 2.3560882; 2.109575; 4.1750727; 5.1599846; 34; 66
4001.0;29.54945; 70.450554; 2.4222379; 2.2743874; 3.7404432; 5.002424; 24; 76
4501.0;26.63568; 73.36433; 1.9342599; 2.2404525; 4.4891853; 5.4342427; 23; 77
5001.0;16.411621; 83.58838; 2.4319243; 1.8732526; 4.716921; 5.836808; 13; 87
5501.0;11.387496; 88.6125; 2.8024557; 2.7341754; 3.36284; 5.1935263; 11; 89
6001.0;12.678045; 87.32195; 1.9820415; 2.334092; 3.8511672; 5.406669; 15; 85
6501.0;11.073136; 88.926865; 2.9988027; 2.3451068; 3.7900777; 5.3577256; 11; 89
7001.0;7.7965035; 92.2035; 2.7271638; 2.0600574; 4.4354615; 5.824244; 8; 92
7501.0;4.8910155; 95.108986; 3.2158954; 1.9028267; 3.4294326; 5.911133; 1; 99
8001.0;0.690521; 99.30948; 6.2158957; 2.433362; 7.429433; 6.1102133; 0; 100
