Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;49.69735; 50.30265; 1.7435898; 2.4590163; 5.1025643; 4.344262; 50; 50
1001.0;53.55371; 46.44628; 1.9148718; 2.0891802; 4.7420516; 4.6668854; 43; 57
1501.0;39.951828; 60.04818; 1.9515086; 1.9313891; 4.621908; 5.204682; 36; 64
2001.0;31.137917; 68.86208; 2.1930974; 2.014553; 4.7672753; 5.425073; 26; 74
2501.0;22.647636; 77.35236; 2.315119; 2.1623588; 4.5295105; 5.3030415; 21; 79
3001.0;13.974916; 86.025085; 2.6340532; 1.8121817; 4.1680717; 5.839279; 5; 95
3501.0;5.2831745; 94.71683; 2.3268106; 2.2401283; 5.033614; 6.061466; 4; 96
4001.0;5.105853; 94.89415; 2.3317027; 2.2837512; 6.258404; 6.073557; 9; 91
4501.0;7.0077868; 92.99221; 2.036856; 1.893228; 4.9176006; 6.1986103; 5; 95
5001.0;3.8022811; 96.197716; 2.607371; 2.2199285; 3.98352; 5.7178802; 3; 97
5501.0;2.0667384; 97.933266; 3.5357904; 2.3321643; 3.9945068; 5.9043083; 2; 98
6001.0;2.3152661; 97.68474; 3.2678952; 2.1156344; 5.9972534; 6.345962; 2; 98
6501.0;1.545595; 98.45441; 3.1339476; 1.9705677; 5.4986267; 6.3096523; 0; 100
