Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;44.666306; 55.3337; 1.8717948; 1.9836066; 5.3333335; 4.4590163; 44; 56
1001.0;45.513515; 54.486485; 1.7698135; 1.85685; 5.1439395; 5.329625; 46; 54
1501.0;43.291702; 56.7083; 1.8863003; 1.9047564; 4.7639985; 5.394993; 33; 67
2001.0;36.70558; 63.29442; 2.1177666; 2.5358918; 3.7807274; 4.513358; 39; 61
2501.0;31.566582; 68.43342; 2.8491735; 2.2874737; 3.7379675; 4.9592357; 26; 74
3001.0;19.288744; 80.71126; 2.7634299; 2.0984795; 3.7206912; 5.269719; 11; 89
3501.0;6.920188; 93.07981; 3.433039; 2.0348144; 4.0655174; 6.0030303; 5; 95
4001.0;3.2122169; 96.78778; 3.4866078; 2.2319455; 2.6131034; 6.06319; 5; 95
4501.0;4.7619047; 95.2381; 2.6973214; 2.2129679; 5.1226206; 5.895402; 3; 97
5001.0;2.217529; 97.78247; 2.899107; 2.1052883; 4.70754; 6.01954; 1; 99
5501.0;1.980198; 98.019806; 3.899107; 1.9909625; 9.7075405; 6.4345407; 3; 97
6001.0;1.7766498; 98.22335; 4.6330357; 2.0617626; 5.9025135; 6.2106657; 1; 99
6501.0;1.4912965; 98.508705; 5.6330357; 2.0511289; 8.9025135; 6.2243505; 0; 100
