Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;56.52668; 43.47332; 1.5348837; 2.4561403; 5.395349; 4.0350876; 51; 49
1001.0;47.23025; 52.769756; 2.1869586; 2.0501254; 4.47834; 4.715002; 49; 51
1501.0;52.266293; 47.733704; 1.942591; 2.0598063; 5.397517; 5.327745; 54; 46
2001.0;42.651737; 57.34827; 2.2026405; 1.631735; 4.951806; 5.528864; 36; 64
2501.0;34.901573; 65.09843; 1.977851; 2.103621; 4.2486615; 5.2738886; 41; 59
3001.0;41.17212; 58.827885; 1.8043379; 1.8661631; 5.030455; 5.3605747; 52; 48
3501.0;57.303368; 42.69663; 1.6500834; 1.7888784; 5.4621243; 5.2991786; 54; 46
4001.0;58.419426; 41.580578; 1.956483; 2.082367; 5.4530025; 5.006504; 55; 45
4501.0;46.227962; 53.772038; 2.4355724; 1.868497; 4.6446; 4.9112554; 49; 51
5001.0;46.072952; 53.927048; 2.6823587; 2.4876177; 4.298869; 4.508064; 47; 53
5501.0;51.05831; 48.94169; 1.8443055; 2.0092003; 4.8786993; 4.8586426; 47; 53
6001.0;40.43234; 59.567665; 2.017964; 1.7926264; 5.0186954; 5.4124274; 35; 65
6501.0;28.58191; 71.41809; 2.714799; 2.2583482; 3.8862484; 4.99096; 23; 77
7001.0;19.82275; 80.177246; 2.7267303; 2.4968617; 3.9950542; 5.103779; 19; 81
7501.0;16.033754; 83.96624; 2.2487752; 2.080208; 4.736582; 5.6802936; 19; 81
8001.0;18.095238; 81.90476; 2.2762513; 2.4330888; 3.6177146; 5.1442013; 14; 86
8501.0;17.894775; 82.105225; 1.734018; 2.2841058; 4.18698; 5.3970256; 21; 79
9001.0;17.107483; 82.89252; 2.892096; 2.5479; 3.4374752; 4.967051; 23; 77
9501.0;20.250065; 79.74994; 2.4300911; 2.2798429; 4.3233685; 5.246325; 16; 84
10001.0;13.395457; 86.60454; 2.3393807; 2.229522; 4.0202103; 5.5505514; 11; 89
10501.0;10.471605; 89.5284; 2.4853983; 2.5756125; 3.820019; 5.3545003; 8; 92
11001.0;7.8771696; 92.122826; 2.4356747; 2.5823438; 3.7275023; 5.5799403; 2; 98
11501.0;1.5267174; 98.47328; 3.2178373; 2.3120646; 3.8637512; 6.016122; 1; 99
12001.0;0.5572442; 99.44276; 6.2178373; 1.750627; 7.8637514; 6.5254154; 0; 100
