Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;52.8242; 47.175797; 1.6976744; 2.1929824; 5.1860466; 4.5614033; 55; 45
1001.0;51.825924; 48.17408; 1.9581395; 1.8265107; 5.2033825; 5.079142; 54; 46
1501.0;55.781467; 44.218533; 1.6288544; 1.6918806; 5.2630253; 5.3495464; 53; 47
2001.0;55.40579; 44.59421; 1.9175255; 1.9934442; 5.0804343; 4.9436073; 55; 45
2501.0;65.20079; 34.799202; 1.6348641; 2.044299; 5.67419; 4.9320803; 68; 32
3001.0;72.2499; 27.750095; 1.9946302; 2.1263843; 5.5540323; 4.8103776; 69; 31
3501.0;80.87731; 19.122686; 1.362241; 2.2621415; 6.138464; 5.026141; 77; 23
4001.0;87.44489; 12.555112; 1.1995096; 1.7940062; 6.2615385; 5.3054843; 88; 12
4501.0;95.93496; 4.0650406; 0.5136308; 1.8161672; 7.1393356; 5.025457; 94; 6
5001.0;97.61319; 2.3868074; 0.3246131; 2.9693613; 7.26744; 5.004243; 96; 4
5501.0;98.326096; 1.6738998; 0.2533814; 4.24234; 7.367369; 5.2510605; 100; 0
