Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;49.94004; 50.059963; 1.3902439; 1.7118644; 4.243902; 3.7627118; 51; 49
1001.0;42.70113; 57.29887; 1.6547107; 1.3614666; 4.161645; 4.2604637; 45; 55
1501.0;48.609562; 51.390434; 1.614549; 1.715663; 4.114703; 3.9501903; 47; 53
2001.0;46.21678; 53.783215; 1.8215861; 1.8436918; 3.449249; 3.7349093; 45; 55
2501.0;45.452206; 54.547794; 1.4182575; 1.488067; 3.5210943; 3.8315437; 55; 45
3001.0;50.453003; 49.547; 1.7166957; 1.521957; 4.1003833; 3.9962566; 54; 46
3501.0;58.907604; 41.092392; 1.6243833; 1.7722164; 4.4833407; 4.21731; 59; 41
4001.0;68.37626; 31.623735; 1.5529556; 2.0432248; 4.414972; 3.4931052; 70; 30
4501.0;79.53941; 20.460587; 1.279328; 1.8014408; 4.6344995; 3.64977; 82; 18
5001.0;91.74312; 8.256881; 0.77169913; 1.5445246; 5.349201; 3.9805424; 93; 7
5501.0;97.86802; 2.13198; 0.27711505; 1.5063608; 5.7671957; 3.9972203; 99; 1
6001.0;99.65851; 0.34149116; 0.04320318; 3.5063608; 5.9471436; 7.99722; 100; 0
