Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;54.890133; 45.109863; 1.2926829; 1.9152542; 5.02439; 3.79661; 53; 47
1001.0;51.953335; 48.046665; 1.6470317; 1.6152182; 4.3400826; 4.2509913; 52; 48
1501.0;53.488373; 46.51163; 1.5509045; 1.5961504; 4.160386; 4.1510625; 47; 53
2001.0;38.87432; 61.125683; 1.5861894; 1.3320028; 4.3651147; 4.4745483; 43; 57
2501.0;39.91491; 60.085087; 2.0136323; 1.9707369; 3.2875607; 4.0258694; 37; 63
3001.0;31.505663; 68.49434; 2.1625307; 1.8408053; 3.7375019; 4.1273947; 24; 76
3501.0;19.643719; 80.356285; 1.881772; 1.668958; 3.447396; 4.264834; 22; 78
4001.0;15.659036; 84.34097; 2.176444; 1.6367816; 3.0657907; 4.503395; 9; 91
4501.0;8.033401; 91.9666; 1.6862715; 1.5674372; 4.118421; 4.8077297; 4; 96
5001.0;3.054449; 96.94556; 2.171568; 1.7559109; 4.0296054; 4.852164; 3; 97
5501.0;1.6393442; 98.36066; 2.723856; 1.2758342; 3.3432019; 5.184043; 1; 99
6001.0;0.5319149; 99.46808; 5.723856; 1.3361195; 5.3432016; 5.2240815; 0; 100
