Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;57.433807; 42.566193; 1.5333333; 1.8363637; 6.3333335; 5.3818183; 45; 55
1001.0;43.459328; 56.54066; 2.1007407; 2.1606612; 5.051852; 5.661488; 39; 61
1501.0;31.105951; 68.89405; 2.3359163; 1.9206666; 5.0269704; 5.715762; 28; 72
2001.0;23.38134; 76.61867; 2.904854; 2.4850092; 4.4295344; 5.2182746; 29; 71
2501.0;24.760708; 75.239296; 2.2036157; 2.1899297; 4.11826; 5.8763137; 22; 78
3001.0;19.36021; 80.63979; 2.4183462; 2.2973068; 5.05083; 5.870209; 23; 77
3501.0;19.491524; 80.50848; 2.5834064; 2.3804843; 4.6109056; 5.699613; 11; 89
4001.0;12.148162; 87.85184; 1.7803097; 1.8806797; 6.1464458; 7.06404; 10; 90
4501.0;5.2823315; 94.71767; 1.9780309; 1.5542297; 6.7146444; 7.722934; 2; 98
5001.0;0.9943182; 99.005684; 2.9890156; 1.5668799; 9.857323; 7.946152; 0; 100
