Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;52.395664; 47.604324; 1.8666667; 2.0; 6.3333335; 5.418182; 47; 53
1001.0;36.62763; 63.372375; 1.95461; 1.6226416; 5.9007096; 6.2531734; 46; 54
1501.0;47.01844; 52.98155; 2.0424914; 2.104123; 5.1065373; 5.245429; 54; 46
2001.0;53.538185; 46.461823; 2.1118982; 2.1326983; 5.613084; 5.787944; 57; 43
2501.0;53.85499; 46.145016; 1.8265246; 1.6775047; 5.870405; 5.5299525; 46; 54
3001.0;38.615166; 61.38484; 2.4310114; 2.068102; 5.4319654; 5.991296; 44; 56
3501.0;39.942577; 60.05742; 2.1234322; 2.0190732; 5.577999; 6.0177016; 34; 66
4001.0;24.35509; 75.64491; 2.7977479; 1.8639253; 4.1052356; 5.3639045; 21; 79
4501.0;20.866957; 79.13305; 2.3237023; 2.4792902; 4.0526304; 5.3084035; 18; 82
5001.0;13.580246; 86.419754; 2.295761; 2.0424304; 5.5584793; 6.808639; 15; 85
5501.0;15.73959; 84.26041; 2.086384; 2.129911; 6.5038986; 6.8565726; 18; 82
6001.0;14.034896; 85.9651; 2.6159103; 2.3064623; 4.9168835; 6.2787385; 17; 83
6501.0;17.593538; 82.40646; 1.9774065; 2.112126; 5.81864; 6.750346; 20; 80
7001.0;20.734905; 79.26509; 2.1488702; 2.3889015; 5.140932; 6.23438; 22; 78
7501.0;20.75938; 79.24062; 1.8249488; 2.0049858; 5.0518603; 6.4260817; 27; 73
8001.0;23.290554; 76.70944; 2.6972203; 2.5891094; 4.224143; 5.77296; 28; 72
8501.0;28.758541; 71.241455; 2.5249007; 2.6192932; 4.865148; 5.2746243; 29; 71
9001.0;20.626875; 79.37313; 2.7767208; 2.0368915; 4.3746605; 6.1165442; 17; 83
9501.0;11.943094; 88.05691; 2.5162778; 2.024541; 4.9632154; 6.6158624; 11; 89
10001.0;8.338246; 91.66175; 2.6832979; 2.3485904; 4.5421104; 6.456358; 11; 89
10501.0;9.597009; 90.40299; 2.3348453; 2.2848155; 5.140192; 6.5781612; 7; 93
11001.0;3.4366927; 96.56331; 2.619264; 1.4439228; 6.734313; 7.7911625; 2; 98
11501.0;1.4084507; 98.591545; 2.3096318; 1.6677952; 7.3671565; 7.773379; 0; 100
