Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;56.911964; 43.08804; 1.6888889; 2.3272727; 5.5555553; 4.1454544; 56; 44
1001.0;52.214455; 47.78555; 1.5480158; 1.5301652; 6.5456347; 6.526033; 61; 39
1501.0;59.130436; 40.869564; 1.2384921; 1.2700043; 7.287634; 7.5263085; 52; 48
2001.0;52.517986; 47.482014; 2.6776633; 2.6097918; 5.332454; 4.823465; 50; 50
2501.0;55.60748; 44.392525; 1.6935533; 1.7721957; 6.886649; 6.796469; 54; 46
3001.0;49.266163; 50.733833; 2.160992; 1.9298303; 5.664568; 5.560793; 46; 54
3501.0;42.532806; 57.467194; 2.4382825; 2.2579598; 5.4927077; 5.621496; 51; 49
4001.0;43.36167; 56.638325; 1.8909466; 1.6787338; 6.264563; 6.3188057; 39; 61
4501.0;30.36124; 69.638756; 2.4331012; 1.9127661; 4.9555016; 5.7265377; 33; 67
5001.0;30.034775; 69.96522; 2.2858517; 2.2524292; 4.7865305; 5.7272615; 33; 67
5501.0;30.30129; 69.698715; 2.1904802; 2.1530213; 4.932925; 5.6377206; 29; 71
6001.0;23.641304; 76.35869; 2.2479475; 2.0444086; 5.652859; 6.4878554; 27; 73
6501.0;23.108524; 76.89148; 2.712887; 2.452663; 5.02418; 5.8012033; 26; 74
7001.0;21.332235; 78.66776; 2.7197266; 2.3844955; 4.8470836; 5.902719; 18; 82
7501.0;12.962103; 87.037895; 3.3733182; 2.4681036; 4.324838; 5.925643; 9; 91
8001.0;4.7955523; 95.20445; 2.5970354; 1.5655836; 6.4805374; 7.5706115; 3; 97
8501.0;2.6886792; 97.31132; 3.1990118; 2.5419133; 7.4935126; 7.129594; 2; 98
9001.0;1.3270882; 98.67291; 4.599506; 2.3116522; 10.246757; 7.3992815; 0; 100
