Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;52.657074; 47.34293; 1.9111111; 2.1090908; 5.9333334; 4.890909; 52; 48
1001.0;57.733536; 42.26646; 1.9982905; 2.2939394; 5.6717954; 5.601894; 56; 44
1501.0;43.146275; 56.85373; 1.571398; 1.4157714; 6.583425; 6.559134; 37; 63
2001.0;31.086016; 68.91399; 2.3397675; 2.1018376; 5.069823; 5.897764; 25; 75
2501.0;20.918367; 79.081635; 2.0935907; 1.9480245; 5.282793; 6.0386367; 20; 80
3001.0;15.392254; 84.60774; 2.6046796; 2.2243505; 5.0141397; 6.225483; 18; 82
3501.0;13.138686; 86.86131; 2.7558155; 2.2588336; 4.0007854; 6.1125054; 10; 90
4001.0;6.157112; 93.84289; 2.4755816; 1.8250982; 5.6000786; 7.2901387; 5; 95
4501.0;4.0789475; 95.92105; 2.4951165; 2.335001; 4.920016; 6.92937; 6; 94
5001.0;1.7928288; 98.20717; 2.249186; 1.2482446; 8.486669; 8.435419; 2; 98
5501.0;0.8916324; 99.10837; 3.624593; 1.3086556; 10.243334; 8.310566; 0; 100
