Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;47.202457; 52.797543; 1.1621622; 1.3174603; 4.756757; 4.3809524; 49; 51
1001.0;42.950638; 57.049362; 1.9420849; 1.7513227; 3.648097; 4.340803; 44; 56
1501.0;42.99143; 57.008575; 1.8395928; 1.8348452; 3.6738205; 3.9346573; 45; 55
2001.0;41.56503; 58.434975; 2.2186575; 2.0697246; 3.4816406; 3.8897212; 42; 58
2501.0;38.15017; 61.849827; 2.005206; 1.8632711; 3.5828962; 4.0325813; 40; 60
3001.0;32.53128; 67.46871; 2.40013; 1.8643879; 3.3895726; 4.0172095; 29; 71
3501.0;21.83839; 78.161606; 1.66897; 1.4065406; 3.7030888; 4.619961; 16; 84
4001.0;10.924981; 89.07502; 1.7293106; 1.3976969; 3.668943; 4.8645234; 16; 84
4501.0;12.021858; 87.97814; 1.8580819; 1.6594965; 2.791809; 4.522197; 11; 89
5001.0;7.569953; 92.430046; 2.532553; 1.8613427; 2.435619; 4.5339575; 6; 94
5501.0;4.021888; 95.97811; 2.7554255; 1.7432058; 3.9059365; 4.771638; 4; 96
6001.0;2.5764894; 97.423515; 1.9388564; 1.3619084; 3.226484; 5.070538; 1; 99
6501.0;2.7309299; 97.26907; 2.9388564; 1.316787; 9.226484; 5.283541; 5; 95
7001.0;2.6835043; 97.3165; 3.7877712; 1.2980715; 4.245297; 5.2345634; 1; 99
7501.0;0.530888; 99.46912; 6.787771; 1.29594; 8.2452965; 5.2851977; 0; 100
