Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;85.1805; 14.819505; 0.22857143; 2.0666666; 4.757143; 2.5333333; 86; 14
1001.0;95.120766; 4.8792353; 0.22358803; 1.5047618; 4.764618; 3.8952382; 94; 6
1501.0;97.84493; 2.1550655; 0.10876157; 1.9174603; 4.923028; 4.149206; 95; 5
2001.0;98.27214; 1.7278618; 0.032723807; 0.9834921; 4.99919; 5.429841; 97; 3
2501.0;98.98058; 1.0194175; 0.051883753; 1.9944973; 4.9896827; 5.4766135; 99; 1
3001.0;99.002; 0.9980041; 5.240783E-4; 1.9944973; 5.060502; 10.476614; 98; 2
3501.0;99.36709; 0.6329114; 0.030617593; 2.4972486; 5.021025; 8.738307; 99; 1
4001.0;99.64179; 0.35820895; 0.02051129; 4.4972486; 5.0103135; 12.738307; 99; 1
4501.0;99.85444; 0.14556041; 0.010308195; 5.4972486; 5.0304074; 16.738308; 100; 0
