Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;86.10039; 13.899614; 0.17142858; 1.7333333; 4.785714; 2.6666667; 82; 18
1001.0;93.14857; 6.8514333; 0.24599303; 1.5407407; 4.7778745; 3.814815; 92; 8
1501.0;97.75784; 2.2421525; 0.08963036; 1.4425926; 4.9649773; 4.226852; 94; 6
2001.0;98.25043; 1.7495712; 0.0860599; 1.5737654; 4.9677124; 4.537809; 96; 4
2501.0;98.9899; 1.010101; 0.052979793; 1.6434413; 4.999664; 5.1344523; 97; 3
3001.0;96.99399; 3.006012; 5.4618344E-4; 0.5478138; 5.0412335; 6.7114844; 98; 2
3501.0;99.24406; 0.75593954; 0.040821902; 2.273907; 5.010625; 6.3557425; 99; 1
4001.0;99.85444; 0.14556041; 0.010513352; 3.273907; 5.0304103; 10.355742; 99; 1
4501.0;99.0; 1.0; 1.06195475E-4; 3.273907; 5.0508122; 15.355742; 100; 0
