Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;55.391544; 44.608456; 1.5333333; 1.8727273; 5.3777776; 4.6181817; 52; 48
1001.0;45.882355; 54.117645; 1.7410257; 1.6015152; 5.3726497; 5.533712; 49; 51
1501.0;51.407536; 48.592464; 2.0763476; 2.2274806; 4.885156; 5.0496807; 50; 50
2001.0;53.254436; 46.745567; 1.861527; 2.0245495; 5.1177034; 5.2609935; 43; 57
2501.0;34.48972; 65.51028; 2.2758493; 1.8249922; 4.6306443; 5.2677364; 35; 65
3001.0;33.608963; 66.391045; 2.0078814; 2.058846; 4.703733; 5.4195037; 37; 63
3501.0;31.226973; 68.773026; 2.02724; 1.8580769; 4.6676683; 5.451103; 30; 70
4001.0;25.59475; 74.40525; 2.3009079; 2.069401; 4.388922; 5.063587; 25; 75
4501.0;22.388058; 77.61194; 2.4120362; 2.3475919; 3.9755569; 5.080848; 25; 75
5001.0;19.630873; 80.36913; 2.6964812; 2.2313013; 3.7990222; 5.121078; 22; 78
5501.0;18.15379; 81.84621; 2.5771127; 2.3106575; 4.1726832; 5.4502707; 17; 83
6001.0;14.456953; 85.543045; 2.1515946; 2.1001284; 4.068981; 5.559642; 13; 87
6501.0;9.219858; 90.780136; 1.934738; 1.6678176; 5.1591525; 6.167352; 6; 94
7001.0;3.4985423; 96.50146; 2.8224564; 1.6879555; 5.359859; 6.5017805; 2; 98
7501.0;1.3371538; 98.66285; 3.4112282; 1.9559996; 5.6799297; 6.3010383; 0; 100
