Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;62.839455; 37.160545; 1.2; 2.1090908; 6.3777776; 4.890909; 56; 44
1001.0;46.55482; 53.44518; 1.8607142; 1.5252067; 5.3460317; 5.361157; 45; 55
1501.0;40.084602; 59.915398; 1.8413492; 1.7550038; 5.141023; 5.64293; 39; 61
2001.0;31.315825; 68.68417; 2.4061885; 1.9959837; 4.439513; 5.453163; 39; 61
2501.0;44.693336; 55.306667; 1.9847741; 2.4097703; 4.395885; 4.72874; 44; 56
3001.0;40.67134; 59.32866; 2.5678358; 2.3823173; 4.3271794; 4.6201563; 39; 61
3501.0;39.35051; 60.649498; 1.988919; 2.022661; 4.751979; 4.9445925; 42; 58
4001.0;49.021957; 50.978043; 1.80926; 2.1728044; 5.0179043; 4.964562; 51; 49
4501.0;50.74901; 49.250988; 1.7609658; 1.799445; 5.117998; 5.3053994; 49; 51
5001.0;41.230606; 58.769394; 2.525734; 1.9960675; 4.716694; 4.9667726; 40; 60
5501.0;35.22267; 64.77733; 2.1881433; 2.016601; 4.2179174; 4.949446; 43; 57
6001.0;42.87211; 57.127888; 2.3764684; 2.3862562; 4.8655334; 5.0166574; 51; 49
6501.0;61.238663; 38.761337; 1.6152248; 2.1303318; 5.1150107; 4.6534014; 66; 34
7001.0;81.38448; 18.615513; 1.0699277; 1.915598; 6.3653793; 5.1956882; 88; 12
7501.0;97.1223; 2.8776977; 0.40988553; 1.5762998; 7.2655153; 5.5163074; 99; 1
8001.0;99.68119; 0.31880978; 0.08494834; 3.5762997; 7.426924; 9.516308; 100; 0
