Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;46.93799; 53.062016; 1.918919; 2.7777777; 4.6486487; 3.8730159; 48; 52
1001.0;39.072845; 60.927155; 2.456644; 1.8995726; 4.80518; 5.1706347; 42; 58
1501.0;38.580696; 61.419308; 2.4394438; 2.2741303; 4.7334566; 5.123632; 35; 65
2001.0;35.268696; 64.73131; 1.9839841; 2.1119099; 5.6780987; 6.3865175; 36; 64
2501.0;33.629402; 66.3706; 2.1939995; 2.2361236; 4.074392; 5.0841646; 32; 68
3001.0;29.46025; 70.53975; 2.6935625; 2.5328841; 4.596075; 5.0159435; 31; 69
3501.0;33.40096; 66.599045; 2.1836631; 2.4569983; 4.599873; 5.348057; 32; 68
4001.0;27.202297; 72.79771; 2.5369895; 2.2861323; 5.081246; 5.8433537; 24; 76
4501.0;19.941349; 80.058655; 2.7723744; 2.4248176; 5.045052; 5.826886; 18; 82
5001.0;26.737257; 73.26274; 1.5984652; 1.7856685; 6.946947; 7.205206; 23; 77
5501.0;19.305843; 80.69416; 2.1999333; 2.1400738; 5.475954; 6.5611067; 14; 86
6001.0;15.828144; 84.17185; 2.0142808; 2.1644194; 6.2482824; 6.7158265; 12; 88
6501.0;9.059533; 90.94046; 1.9178567; 1.8541412; 6.3540235; 7.3831344; 10; 90
7001.0;11.375756; 88.62425; 1.8917856; 2.0317128; 6.535402; 7.0598125; 13; 87
7501.0;11.499624; 88.500374; 2.5301373; 2.6785254; 4.271954; 6.425975; 10; 90
8001.0;11.914894; 88.085106; 1.6530136; 1.6519836; 7.027196; 7.6713996; 10; 90
8501.0;15.402037; 84.59795; 1.4653013; 1.9405775; 6.2027197; 6.9296823; 15; 85
9001.0;24.520521; 75.479485; 1.3643534; 2.3875363; 5.8801813; 6.4579964; 27; 73
9501.0;23.156906; 76.8431; 2.0875685; 2.073802; 4.9955626; 6.1158633; 27; 73
10001.0;23.348322; 76.65167; 2.5587988; 2.4530659; 4.2590947; 5.659121; 26; 74
10501.0;30.590782; 69.40922; 1.8676461; 2.1953118; 5.433042; 6.089988; 31; 69
11001.0;25.042074; 74.957924; 2.4473433; 2.1187727; 5.1430016; 5.957826; 26; 74
11501.0;20.38074; 79.619255; 2.6710515; 2.2313347; 5.0055003; 6.0264573; 18; 82
12001.0;11.644351; 88.35565; 2.259503; 1.7345285; 6.055861; 7.012518; 11; 89
12501.0;7.304986; 92.695015; 2.4781365; 1.9183655; 5.8232603; 6.9439607; 7; 93
13001.0;4.6424866; 95.35751; 3.0683053; 2.2034233; 5.260466; 6.838107; 5; 95
13501.0;11.222474; 88.77753; 1.413661; 2.1074045; 6.4520936; 7.0088224; 7; 93
14001.0;11.41023; 88.58977; 1.4876659; 2.377499; 5.9217277; 6.9033203; 8; 92
14501.0;2.762431; 97.23757; 1.6859583; 1.4823642; 7.6152163; 8.020688; 2; 98
15001.0;9.318703; 90.6813; 1.3429792; 1.8008404; 9.807608; 7.857354; 11; 89
15501.0;6.815697; 93.1843; 2.1220891; 1.7730432; 6.255237; 7.414128; 5; 95
16001.0;1.7241378; 98.27586; 1.4244179; 1.3765583; 6.6510477; 8.067517; 1; 99
16501.0;7.638484; 92.36152; 2.424418; 1.6401672; 12.651048; 8.051187; 5; 95
17001.0;8.6251955; 91.3748; 1.6848835; 1.8698965; 8.130209; 7.4110646; 4; 96
17501.0;2.189781; 97.81022; 2.1712208; 1.6340615; 8.532553; 7.8376155; 4; 96
18001.0;4.639412; 95.36058; 2.0428052; 1.8920215; 8.133139; 7.6545587; 3; 97
18501.0;0.54595083; 99.45405; 2.0142684; 1.2153816; 8.711046; 8.480974; 0; 100
