Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;35.65593; 64.34406; 2.2702703; 2.2222223; 4.783784; 4.9365077; 37; 63
1001.0;33.5877; 66.4123; 2.6559532; 2.5114639; 4.4536157; 5.205342; 35; 65
1501.0;29.10526; 70.89474; 2.39017; 2.115561; 4.927246; 5.8031588; 21; 79
2001.0;18.92667; 81.07333; 2.49477; 2.4824755; 4.8060594; 6.035483; 18; 82
2501.0;13.460776; 86.53923; 2.5830429; 2.2497864; 4.1003366; 6.23214; 10; 90
3001.0;9.473684; 90.52632; 2.3583043; 2.1916642; 6.410033; 6.6803575; 10; 90
3501.0;13.050365; 86.94963; 1.6358303; 2.0910184; 5.4410033; 7.0186706; 14; 86
4001.0;12.593053; 87.406944; 2.0454164; 2.1057096; 5.888643; 6.8839383; 10; 90
4501.0;7.6101465; 92.389854; 2.2045417; 2.0900636; 4.888864; 6.69871; 13; 87
5001.0;17.098995; 82.90101; 1.8618878; 2.2309203; 6.145297; 6.766652; 15; 85
5501.0;9.630559; 90.36944; 3.4574592; 2.1438932; 5.1430197; 6.5619607; 14; 86
6001.0;13.0880575; 86.91194; 2.1755328; 2.12958; 5.5816445; 6.52979; 9; 91
6501.0;5.9322033; 94.06779; 2.6861703; 2.0453799; 5.842405; 7.159668; 8; 92
7001.0;5.89198; 94.108025; 2.2107713; 1.9896237; 5.605301; 7.164779; 8; 92
7501.0;4.7777042; 95.2223; 3.1513464; 1.9238002; 6.0756626; 7.186574; 8; 92
8001.0;5.997001; 94.003; 2.3939183; 2.064389; 5.7594576; 7.110724; 2; 98
8501.0;0.5277045; 99.4723; 2.696959; 1.2761673; 9.379728; 8.195007; 0; 100
