Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;54.334366; 45.665638; 1.5609756; 2.4067798; 5.609756; 4.40678; 53; 47
1001.0;55.77117; 44.22883; 1.7653013; 1.8809954; 5.464335; 5.4767404; 54; 46
1501.0;47.16157; 52.83843; 1.6438019; 1.4974129; 5.49008; 5.5755816; 48; 52
2001.0;46.270542; 53.729458; 1.8467458; 1.817258; 5.3643765; 5.5110683; 40; 60
2501.0;33.333336; 66.66667; 1.9211687; 1.6802877; 4.8091097; 5.208518; 33; 67
3001.0;25.13937; 74.860634; 2.694581; 2.0698552; 4.1760335; 5.421023; 25; 75
3501.0;21.23967; 78.76032; 2.827783; 2.5609314; 3.4870412; 4.8856134; 17; 83
4001.0;16.352875; 83.647125; 2.4016342; 2.4163966; 4.499238; 5.432357; 18; 82
4501.0;12.778905; 87.2211; 2.4667575; 1.9562975; 4.1388464; 5.797956; 12; 88
5001.0;8.891013; 91.10899; 2.4555633; 2.1245034; 3.844904; 5.906795; 5; 95
5501.0;3.0716722; 96.92833; 2.4911127; 1.6644685; 5.368981; 6.4411244; 5; 95
6001.0;3.0236392; 96.97636; 3.2982223; 1.9333102; 4.0737963; 6.21517; 7; 93
6501.0;5.1681705; 94.83183; 2.1854603; 1.7627238; 5.2962565; 6.389411; 9; 91
7001.0;7.5973287; 92.40267; 2.576162; 2.382008; 4.810695; 5.949334; 7; 93
7501.0;5.6669893; 94.33301; 2.9394517; 2.6062582; 3.9729564; 5.8166595; 4; 96
8001.0;3.0988274; 96.90117; 2.9848628; 2.454232; 2.9932392; 5.7480903; 2; 98
8501.0;1.0427809; 98.957214; 5.9924316; 1.5862676; 4.4966197; 6.6300826; 0; 100
