Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;53.235744; 46.764256; 1.5609756; 2.1694915; 5.6829267; 4.983051; 58; 42
1001.0;59.08911; 40.910885; 1.73381; 1.6945118; 5.2703953; 4.80912; 54; 46
1501.0;43.60843; 56.391567; 1.939515; 1.493359; 5.079081; 5.1915026; 38; 62
2001.0;30.597322; 69.40268; 1.9984083; 1.7015059; 4.712607; 5.3256693; 29; 71
2501.0;23.708029; 76.29197; 2.2413247; 2.0662184; 4.265952; 5.6524744; 20; 80
3001.0;16.376581; 83.62341; 2.9620662; 2.588328; 4.1132975; 5.3956556; 14; 86
3501.0;13.308872; 86.69113; 2.6401477; 2.634748; 4.293807; 5.434833; 10; 90
4001.0;6.5083556; 93.491646; 2.564015; 1.8403862; 4.529381; 6.1270533; 11; 89
4501.0;8.344146; 91.65585; 2.4149103; 2.0431504; 4.4117618; 5.7430005; 8; 92
5001.0;11.383538; 88.61647; 1.5518638; 1.7830777; 5.4264703; 6.2363367; 12; 88
5501.0;9.163746; 90.83626; 2.879322; 2.463444; 4.035539; 5.6958675; 8; 92
6001.0;8.814021; 91.18598; 2.4849153; 2.6680808; 4.379442; 5.670607; 8; 92
6501.0;6.609808; 93.39019; 2.5606143; 2.376827; 4.04743; 5.8225064; 5; 95
7001.0;3.1090724; 96.89093; 3.7121232; 2.1302824; 4.609486; 6.1981316; 1; 99
7501.0;0.9803922; 99.01961; 4.712123; 1.7083867; 7.609486; 6.537355; 0; 100
