Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;84.16149; 15.83851; 0.17142858; 0.4; 4.7285714; 3.7; 85; 15
1001.0;96.86684; 3.1331592; 0.3431933; 0.8933333; 4.5262184; 3.78; 95; 5
1501.0;98.665184; 1.3348166; 0.06677046; 1.3786666; 4.9002757; 4.356; 98; 2
2001.0;99.6129; 0.38709676; 0.021089496; 1.6893333; 5.0295944; 5.678; 99; 1
2501.0;99.85119; 0.14880952; 0.030516056; 2.6893334; 4.980097; 9.6779995; 97; 3
3001.0;99.27711; 0.72289157; 0.072479546; 1.8964444; 4.9070115; 6.226; 99; 1
3501.0;99.72015; 0.27985075; 0.031035146; 2.8964443; 4.9990606; 8.226; 98; 2
4001.0;99.78813; 0.21186441; 0.03092893; 1.9482222; 5.0101943; 7.113; 100; 0
