Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;46.470585; 53.52941; 1.4857143; 1.8153846; 5.8; 4.876923; 48; 52
1001.0;42.77763; 57.222366; 2.1142857; 1.8810651; 4.9333334; 5.0360947; 44; 56
1501.0;37.688213; 62.311787; 2.6162338; 2.1943047; 4.3166666; 4.8399305; 34; 66
2001.0;30.575138; 69.42486; 2.459301; 2.3211257; 4.0093136; 4.84606; 32; 68
2501.0;21.58115; 78.41885; 2.4518533; 1.563546; 4.344041; 5.4977365; 22; 78
3001.0;19.212912; 80.78709; 2.3387206; 2.237994; 4.152002; 5.3140736; 17; 83
3501.0;14.924436; 85.07556; 2.5493367; 2.4727468; 4.0677648; 5.437519; 13; 87
4001.0;15.395302; 84.6047; 2.0422566; 2.3502614; 4.6975203; 5.476293; 18; 82
4501.0;17.8656; 82.1344; 2.1134586; 2.3213446; 4.205418; 5.5301986; 17; 83
5001.0;14.134176; 85.86582; 2.3007915; 2.1123054; 4.306201; 5.3316894; 13; 87
5501.0;11.095979; 88.90402; 2.4077532; 2.2656586; 4.254323; 5.4635825; 12; 88
6001.0;9.336525; 90.663475; 2.3673127; 2.2530189; 3.6045268; 6.07345; 7; 93
6501.0;10.223542; 89.77646; 1.7667589; 2.260785; 5.086361; 5.968532; 6; 94
7001.0;3.784404; 96.21559; 2.2944598; 1.704902; 5.347727; 6.393282; 4; 96
7501.0;7.421875; 92.578125; 1.573615; 1.934426; 6.0869317; 6.3582635; 6; 94
8001.0;6.398143; 93.60186; 2.2622693; 2.2546215; 6.1811547; 6.0357265; 5; 95
8501.0;4.0156713; 95.98433; 2.652454; 2.3711014; 4.036231; 5.716166; 5; 95
9001.0;6.0703993; 93.929596; 2.1304908; 2.361801; 4.2072463; 5.786486; 4; 96
9501.0;2.4842105; 97.51579; 4.032623; 2.2954354; 3.8018117; 6.0394425; 2; 98
10001.0;1.8720748; 98.12792; 4.5163116; 2.3601575; 8.400906; 6.1636677; 0; 100
