Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;37.70705; 62.29295; 2.057143; 2.1538463; 4.8285713; 4.5384617; 41; 59
1001.0;37.188442; 62.811558; 2.5623693; 2.392438; 3.7763066; 4.500652; 30; 70
1501.0;22.64151; 77.35849; 1.7854123; 1.6484635; 4.625877; 5.9928665; 23; 77
2001.0;31.214064; 68.785934; 1.5993657; 2.1123178; 5.4619946; 5.649258; 36; 64
2501.0;28.201263; 71.79874; 2.544427; 1.970505; 3.9850552; 4.8538947; 28; 72
3001.0;25.591396; 74.4086; 2.7337296; 2.6107016; 3.6423233; 4.539637; 20; 80
3501.0;15.184186; 84.8158; 2.4866865; 2.0951338; 3.482116; 5.2692456; 13; 87
4001.0;12.482396; 87.5176; 2.0374374; 2.1850016; 3.7293935; 5.3709106; 12; 88
4501.0;8.037825; 91.96217; 2.5864532; 1.9225568; 3.8941162; 5.8110332; 10; 90
5001.0;6.120943; 93.87906; 2.7586453; 1.743584; 4.5894117; 6.220123; 3; 97
5501.0;5.8252425; 94.17475; 1.586215; 2.0592122; 4.8631372; 6.3527846; 4; 96
6001.0;3.366059; 96.63394; 2.3965538; 2.1881168; 5.215784; 6.0765915; 4; 96
6501.0;2.8252788; 97.17472; 3.0991385; 2.2727928; 4.303946; 5.9278812; 3; 97
7001.0;1.9150975; 98.0849; 3.033046; 1.8378639; 4.767982; 6.360081; 0; 100
