Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;48.10379; 51.89621; 1.5142857; 2.2; 5.857143; 4.8461537; 45; 55
1001.0;46.643944; 53.356056; 1.7003174; 1.8036363; 5.3301587; 5.5426574; 40; 60
1501.0;33.86628; 66.13371; 2.117508; 1.8800606; 4.683254; 5.275711; 30; 70
2001.0;31.14413; 68.85587; 1.903917; 2.041144; 4.8561087; 5.4182243; 35; 65
2501.0;29.628712; 70.371284; 1.9686832; 1.7698637; 4.8244605; 5.252588; 29; 71
3001.0;26.101532; 73.89847; 2.0678856; 2.0530968; 4.8904986; 5.764121; 29; 71
3501.0;24.568789; 75.43121; 2.0713065; 1.9162408; 4.4100175; 5.22203; 30; 70
4001.0;27.70121; 72.29879; 2.902377; 2.8988035; 3.1470006; 4.5888863; 29; 71
4501.0;25.564913; 74.43509; 3.100082; 2.759138; 3.6602416; 4.374491; 24; 76
5001.0;18.78708; 81.21292; 2.4625034; 2.1152518; 3.90251; 5.42598; 18; 82
5501.0;14.163777; 85.83622; 2.7479167; 2.4038446; 3.4390285; 5.3710485; 9; 91
6001.0;6.246663; 93.75334; 3.6386576; 2.5099323; 4.048781; 5.7733083; 6; 94
6501.0;6.554777; 93.44522; 2.4397762; 2.335212; 4.6747966; 5.869929; 6; 94
7001.0;7.8431377; 92.15686; 1.9066294; 2.2056937; 4.9457994; 5.9667015; 9; 91
7501.0;7.427126; 92.572876; 2.4340699; 2.2440186; 4.7717557; 5.8787546; 10; 90
8001.0;7.8071184; 92.19288; 2.443407; 2.1360447; 4.6771755; 5.9430976; 6; 94
8501.0;3.6643658; 96.33563; 2.740568; 1.7886814; 4.779529; 6.4249268; 3; 97
9001.0;2.0659127; 97.93408; 4.246856; 2.678234; 4.2598433; 5.890979; 2; 98
9501.0;1.9756839; 98.024315; 4.1234283; 2.4967167; 5.629922; 5.9886837; 1; 99
10001.0;0.57563156; 99.42437; 8.123428; 2.1666336; 7.629922; 6.1716027; 0; 100
