Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;46.79046; 53.20954; 1.5142857; 2.2; 5.257143; 4.6923075; 40; 60
1001.0;29.265255; 70.73475; 2.162857; 1.6533333; 4.8814287; 5.8782053; 30; 70
1501.0;25.488722; 74.51128; 2.3720953; 2.180762; 4.1293807; 5.241117; 27; 73
2001.0;21.778814; 78.22119; 2.4952626; 2.1805582; 3.7455325; 5.153988; 8; 92
2501.0;10.470559; 89.52944; 1.5619078; 1.915006; 4.4681916; 6.0777607; 9; 91
3001.0;7.185386; 92.81461; 2.0624342; 2.0979671; 3.3853545; 5.7151403; 8; 92
3501.0;4.4612794; 95.53873; 3.7578044; 1.6749779; 4.673169; 6.496904; 7; 93
4001.0;4.965491; 95.03451; 2.3939722; 1.835215; 4.6675954; 6.198891; 4; 96
4501.0;2.4777007; 97.5223; 2.598493; 1.72745; 4.9168987; 6.356238; 4; 96
5001.0;2.5050778; 97.49493; 3.1496234; 1.9763275; 4.4792247; 6.3578773; 2; 98
5501.0;1.0979161; 98.902084; 7.074812; 2.071187; 5.2396126; 6.360795; 0; 100
