Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;37.325596; 62.674404; 1.9714285; 1.9846153; 5.0571427; 4.5538464; 34; 66
1001.0;29.259005; 70.741; 2.2932773; 2.090676; 4.678151; 5.3568764; 29; 71
1501.0;26.793734; 73.20627; 2.8032165; 2.7195868; 3.9199362; 4.807843; 20; 80
2001.0;14.922812; 85.07719; 2.6401608; 2.1339948; 3.995997; 5.560098; 17; 83
2501.0;13.324289; 86.67571; 2.2729506; 1.9775181; 4.7056465; 5.741688; 9; 91
3001.0;7.536308; 92.46369; 2.4747725; 2.307445; 4.5228496; 5.8982606; 9; 91
3501.0;6.1844482; 93.81555; 2.4971972; 1.8715104; 5.280317; 6.13075; 9; 91
4001.0;11.842166; 88.15783; 2.1663551; 2.910676; 4.1422577; 5.342096; 11; 89
4501.0;11.834787; 88.165215; 1.7423959; 1.9091088; 5.0129323; 6.060024; 16; 84
5001.0;23.472837; 76.52716; 1.5463997; 2.2965372; 5.2508082; 5.6673813; 27; 73
5501.0;25.083765; 74.91624; 2.2794964; 2.305432; 4.5278077; 5.3790054; 22; 78
6001.0;18.505379; 81.49462; 2.2399771; 2.1193004; 4.2058096; 5.453577; 18; 82
6501.0;12.697095; 87.3029; 2.9577763; 2.135601; 4.011434; 5.5177264; 8; 92
7001.0;5.749129; 94.25087; 2.869722; 2.153648; 4.7514296; 5.9730186; 5; 95
7501.0;7.7538414; 92.24616; 1.9739444; 2.4753017; 5.350286; 5.8734; 7; 93
8001.0;4.6964364; 95.303566; 2.996278; 2.101885; 5.62147; 6.3212194; 4; 96
8501.0;2.9239767; 97.07602; 2.9990695; 2.0323112; 6.4053674; 6.263763; 1; 99
9001.0;1.7999443; 98.20005; 3.9990695; 2.3134577; 10.405367; 6.133978; 2; 98
9501.0;2.9044106; 97.09558; 2.9995346; 2.4929945; 6.7026834; 5.85851; 1; 99
10001.0;0.8695652; 99.13043; 4.9995346; 2.267606; 10.702683; 6.180389; 0; 100
