Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;54.384933; 45.615067; 1.6511627; 1.9122807; 6.6511626; 5.736842; 59; 41
1001.0;61.32075; 38.679245; 1.7398502; 1.7783482; 6.8754435; 6.7984595; 50; 50
1501.0;46.450306; 53.549694; 2.0947971; 1.975567; 5.8575087; 5.9559693; 46; 54
2001.0;37.924515; 62.07549; 2.0672781; 1.795844; 5.4969025; 6.0362215; 39; 61
2501.0;47.89804; 52.101963; 1.7965968; 2.258948; 5.9101768; 6.0005937; 48; 52
3001.0;54.417492; 45.582504; 1.9332625; 2.2165182; 5.810629; 5.6153965; 53; 47
3501.0;51.352356; 48.647636; 2.0930803; 2.0258834; 5.5058613; 5.459902; 50; 50
4001.0;54.290432; 45.70957; 2.1018615; 2.2205176; 5.910117; 5.469198; 52; 48
4501.0;61.96319; 38.036808; 1.5981127; 1.9004275; 5.979041; 5.509775; 61; 39
5001.0;54.745506; 45.254482; 1.8294773; 1.6384726; 6.720968; 6.3976865; 49; 51
5501.0;37.139626; 62.860374; 2.2210097; 1.5811466; 5.4432855; 5.772504; 49; 51
6001.0;36.291985; 63.70802; 1.9228777; 1.4819833; 5.682516; 6.1720104; 37; 63
6501.0;28.713253; 71.28674; 3.0249429; 2.2774918; 4.1806087; 5.4947934; 24; 76
7001.0;17.410715; 82.58929; 2.6677058; 2.043125; 4.7575254; 6.059142; 20; 80
7501.0;11.917099; 88.0829; 2.4833853; 1.613039; 6.237876; 7.1382394; 14; 86
8001.0;16.559776; 83.44022; 2.0345275; 2.2048028; 6.516991; 6.8969564; 16; 84
8501.0;10.4871235; 89.51288; 2.939658; 2.0857716; 3.907312; 6.427345; 2; 98
9001.0;60.000004; 40.0; 2.469829; 1.5927119; 9.953656; 7.9635444; 65; 35
9501.0;78.196304; 21.803694; 1.453382; 1.7597917; 7.060826; 6.3418155; 79; 21
10001.0;96.62108; 3.3789222; 0.84118205; 1.3695139; 7.9374785; 6.0638957; 100; 0
