Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;33.334133; 66.66587; 2.4418604; 1.7017543; 4.6744184; 4.8070173; 31; 69
1001.0;28.9402; 71.0598; 2.659415; 2.6333587; 4.5378847; 5.475464; 23; 77
1501.0;20.213188; 79.78681; 2.3764963; 2.397836; 4.762517; 6.3568244; 23; 77
2001.0;18.828714; 81.17129; 2.2772388; 2.1350367; 5.424457; 6.5760627; 16; 84
2501.0;18.226353; 81.77364; 1.8923274; 2.0968456; 6.0265284; 6.744953; 20; 80
3001.0;18.274113; 81.72589; 1.7946163; 1.7512106; 7.001326; 7.121812; 14; 86
3501.0;12.502374; 87.49763; 2.3424726; 2.3808281; 4.857238; 6.1060677; 9; 91
4001.0;6.701415; 93.298584; 1.9269414; 1.9272618; 5.5396934; 7.4956713; 5; 95
4501.0;1.5669515; 98.433044; 2.185388; 1.1255502; 7.907939; 8.478902; 2; 98
5001.0;3.1700287; 96.82997; 1.592694; 1.0420974; 11.95397; 8.668152; 1; 99
5501.0;1.1412268; 98.85877; 2.592694; 2.0004253; 14.95397; 7.7037187; 0; 100
