Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;42.080338; 57.919662; 1.8285714; 2.0; 6.6; 6.0923076; 33; 67
1001.0;36.91149; 63.088512; 2.116017; 2.4179103; 5.4121213; 5.762572; 41; 59
1501.0;42.56455; 57.43545; 1.9784393; 2.091829; 5.3515153; 5.6230946; 50; 50
2001.0;35.20249; 64.79751; 2.039569; 1.4418366; 5.58703; 6.3924623; 36; 64
2501.0;31.567646; 68.43236; 2.3622103; 2.1944036; 4.8774176; 5.646757; 31; 69
3001.0;28.53268; 71.46732; 2.398781; 2.321658; 5.0928197; 5.6905327; 27; 73
3501.0;17.96706; 82.03294; 2.236992; 1.7030364; 6.484919; 7.0505557; 18; 82
4001.0;14.979619; 85.02038; 2.5687218; 2.337842; 4.4158287; 5.5128117; 16; 84
4501.0;10.743551; 89.25645; 3.223045; 2.158784; 4.5259895; 6.101343; 9; 91
5001.0;7.2234273; 92.77657; 2.247005; 1.9907559; 5.836221; 6.902212; 7; 93
5501.0;3.8526673; 96.14733; 2.0352864; 1.6128038; 7.5480313; 7.8054004; 8; 92
6001.0;5.752212; 94.24779; 2.3794107; 2.1370957; 5.068504; 6.943537; 4; 96
6501.0;9.589042; 90.41096; 2.0948527; 1.6680948; 9.017126; 7.843162; 8; 92
7001.0;5.2183175; 94.781685; 2.3868566; 1.9420445; 5.627141; 7.12873; 7; 93
7501.0;4.7822375; 95.217766; 3.0552652; 2.2466886; 6.3753057; 7.1949325; 3; 97
8001.0;1.2170385; 98.78296; 2.6850884; 1.47677; 9.125102; 8.022629; 3; 97
8501.0;1.3259668; 98.674034; 2.561696; 1.4482142; 8.708367; 8.05178; 1; 99
9001.0;0.0; 100.0; 3.561696; 1.3580627; 13.708367; 8.303554; 0; 100
