Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;27.994692; 72.00531; 2.2571428; 1.8615384; 5.257143; 5.6; 33; 67
1001.0;26.163322; 73.83668; 2.5835497; 2.1621125; 4.856277; 5.949254; 30; 70
1501.0;37.639854; 62.360146; 1.8861183; 2.4308872; 5.595209; 6.056418; 37; 63
2001.0;34.789486; 65.21052; 2.2401652; 2.2766807; 4.98906; 5.7945466; 36; 64
2501.0;32.273678; 67.72632; 2.784449; 2.566823; 4.6941404; 5.324915; 34; 66
3001.0;25.206093; 74.793915; 2.523072; 1.9631336; 4.7262983; 6.110984; 23; 77
3501.0;25.467402; 74.53259; 2.0227423; 2.3112094; 4.9011436; 5.8196235; 31; 69
4001.0;24.153088; 75.84692; 2.613637; 2.1059597; 4.0935855; 5.2582555; 24; 76
4501.0;19.872612; 80.12739; 2.4005682; 2.1987627; 5.128899; 6.200766; 13; 87
5001.0;11.852207; 88.1478; 1.5692744; 1.6804456; 5.856069; 7.048285; 17; 83
5501.0;12.260222; 87.73978; 2.1511338; 1.9600054; 4.93271; 6.7355213; 14; 86
6001.0;8.54606; 91.45394; 2.4393668; 1.7669768; 6.2809076; 7.3806458; 12; 88
6501.0;9.692489; 90.30751; 2.6199472; 2.3496246; 5.6900754; 6.6861434; 9; 91
7001.0;6.3014827; 93.69852; 3.179994; 2.3554904; 5.6322308; 6.721826; 4; 96
7501.0;0.57471263; 99.425285; 2.2949986; 1.3578697; 8.658058; 8.038769; 0; 100
