Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;37.867096; 62.1329; 2.2571428; 2.323077; 5.742857; 5.230769; 34; 66
1001.0;35.582493; 64.4175; 2.5369747; 2.85338; 3.2865546; 4.2156177; 35; 65
1501.0;27.706635; 72.293365; 2.4724848; 2.043898; 5.293902; 6.018702; 23; 77
2001.0;17.200064; 82.799934; 2.7161949; 2.1564143; 5.1866913; 6.182061; 17; 83
2501.0;14.627364; 85.372635; 3.042129; 2.8814027; 3.246276; 5.1226754; 16; 84
3001.0;13.105413; 86.89459; 2.315133; 2.2009692; 5.0778923; 6.6562223; 15; 85
3501.0;13.921842; 86.07816; 2.6876755; 2.7553055; 4.138526; 5.666544; 16; 84
4001.0;22.100643; 77.89936; 1.7929797; 2.699468; 4.633658; 6.055554; 15; 85
4501.0;8.868243; 91.13176; 2.919532; 1.7494055; 4.9755774; 6.9183006; 8; 92
5001.0;10.533217; 89.46678; 1.9899415; 2.051624; 6.8719473; 7.3360686; 6; 94
5501.0;7.1488776; 92.85112; 1.9983236; 2.1920385; 6.311991; 6.9397454; 5; 95
6001.0;2.5819957; 97.41801; 2.7996647; 1.580969; 5.862398; 7.757261; 4; 96
6501.0;1.8018017; 98.1982; 2.1999161; 1.558135; 7.9655995; 8.059972; 0; 100
