Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;40.854855; 59.14514; 1.9428571; 2.1846154; 5.885714; 5.584615; 39; 61
1001.0;37.572254; 62.427746; 2.38315; 2.314502; 5.279121; 5.3538465; 40; 60
1501.0;29.130436; 70.86957; 1.9095787; 1.6052417; 6.0319777; 6.6558976; 32; 68
2001.0;24.54746; 75.45254; 2.7159243; 2.0677242; 4.7822495; 5.5096455; 32; 68
2501.0;27.405941; 72.594055; 2.2098727; 1.9715841; 5.3681955; 5.713377; 19; 81
3001.0;13.996169; 86.00383; 2.8531513; 2.2218714; 4.861484; 5.9717703; 8; 92
3501.0;6.6361556; 93.363846; 2.106644; 1.9806725; 5.7326856; 7.0323024; 5; 95
4001.0;3.014318; 96.98568; 2.8213286; 1.978744; 5.146537; 7.4108663; 2; 98
4501.0;3.125; 96.875; 2.4106643; 1.5303954; 8.073269; 7.9429684; 2; 98
5001.0;0.45248872; 99.54751; 2.7053323; 1.229902; 12.036634; 8.397377; 0; 100
