Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;41.08435; 58.915646; 2.0; 2.2461538; 5.857143; 5.353846; 42; 58
1001.0;35.631687; 64.36832; 2.5952382; 2.1594164; 5.4013605; 5.523342; 36; 64
1501.0;30.133291; 69.866714; 2.32209; 2.080616; 5.538927; 6.2425523; 26; 74
2001.0;19.941088; 80.058914; 2.9739265; 2.4200082; 4.020728; 5.7870617; 20; 80
2501.0;20.874317; 79.12569; 2.6486964; 2.8552501; 4.1510363; 5.147338; 20; 80
3001.0;15.810277; 84.18973; 2.6324348; 2.3106906; 4.7075515; 6.0893416; 21; 79
3501.0;18.26214; 81.73786; 2.3634493; 2.2444391; 5.462264; 6.330245; 14; 86
4001.0;11.99934; 88.00066; 2.5259607; 2.4098191; 4.7473044; 6.0038404; 11; 89
4501.0;8.711303; 91.2887; 3.0478148; 2.667526; 3.5224824; 5.516897; 8; 92
5001.0;5.5907173; 94.40928; 2.755977; 2.126821; 5.6903105; 7.0273576; 5; 95
5501.0;3.265306; 96.734695; 4.1511955; 2.569756; 4.7380624; 6.4634457; 5; 95
6001.0;2.7868853; 97.21311; 2.830239; 1.6902081; 7.547612; 7.825931; 4; 96
6501.0;4.3885813; 95.61142; 2.2075598; 1.8926064; 7.636903; 7.5086036; 2; 98
7001.0;7.788813; 92.21119; 1.1037799; 2.0397205; 9.318451; 7.6072307; 5; 95
7501.0;100.0; 0.0; 1.6207559; 1.5898918; 9.26369; 7.9221816; 100; 0
