Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;44.53648; 55.463516; 1.8; 2.2307692; 6.0571427; 5.3692307; 45; 55
1001.0;39.74763; 60.25237; 2.3733335; 2.095105; 4.6457143; 4.933986; 37; 63
1501.0;32.198303; 67.8017; 2.4425225; 2.255478; 4.260695; 5.2687936; 27; 73
2001.0;30.480436; 69.51957; 1.9423156; 2.140486; 5.935581; 6.346148; 26; 74
2501.0;21.156887; 78.84311; 2.3439353; 2.069466; 4.843676; 5.6398125; 18; 82
3001.0;13.015366; 86.984634; 3.1302185; 2.415481; 3.7135375; 5.861461; 8; 92
3501.0;9.580153; 90.41985; 2.0162773; 1.7762552; 7.7141924; 7.694146; 10; 90
4001.0;6.2937064; 93.70629; 3.4016278; 2.1975138; 5.0714192; 6.929935; 4; 96
4501.0;2.9816513; 97.01835; 2.350407; 1.8978907; 5.5178547; 7.353437; 1; 99
5001.0;1.38165; 98.618355; 3.350407; 2.1504836; 8.517855; 7.468217; 1; 99
5501.0;1.2054926; 98.79451; 5.3504066; 2.4863684; 14.517855; 7.3481636; 1; 99
6001.0;0.6722689; 99.32773; 9.350407; 2.9948118; 18.517855; 6.8014965; 0; 100
