Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;37.942387; 62.057613; 2.142857; 2.2923076; 5.3142858; 5.2153845; 44; 56
1001.0;34.98341; 65.016594; 2.5714285; 1.9516485; 4.8935065; 5.414561; 37; 63
1501.0;42.15938; 57.840622; 1.9613899; 2.2532008; 5.3755; 5.641501; 33; 67
2001.0;36.2012; 63.7988; 1.9382238; 2.1828837; 5.2538033; 5.7558436; 27; 73
2501.0;21.332054; 78.667946; 2.5162306; 2.194286; 4.4908814; 5.859669; 22; 78
3001.0;17.8014; 82.1986; 2.6598287; 2.3101833; 5.2495856; 6.126406; 16; 84
3501.0;14.250125; 85.74988; 2.6037393; 2.6584544; 3.5780993; 5.596743; 15; 85
4001.0;11.502062; 88.49794; 2.9735825; 2.6195111; 3.7052066; 6.242315; 14; 86
4501.0;15.636839; 84.36316; 2.1409702; 2.2513895; 5.550372; 6.1190968; 16; 84
5001.0;12.259835; 87.74016; 2.1338105; 1.9077547; 6.159398; 6.810941; 11; 89
5501.0;6.442368; 93.55763; 3.0121648; 1.852896; 6.1053996; 7.4810214; 8; 92
6001.0;31.489363; 68.51064; 1.6265206; 1.5853577; 7.513175; 7.7552285; 28; 72
6501.0;23.529411; 76.47059; 1.9152328; 1.8553522; 6.5540423; 7.066045; 33; 67
7001.0;30.136385; 69.86362; 2.3307648; 2.3411245; 4.62285; 5.7174034; 36; 64
7501.0;29.540127; 70.45987; 2.1758547; 1.9115801; 5.6284122; 6.1362095; 31; 69
8001.0;25.198301; 74.8017; 2.3605115; 2.0711823; 4.955755; 5.8570466; 28; 72
8501.0;28.042961; 71.95704; 2.1200182; 2.2648776; 4.784134; 5.6785703; 28; 72
9001.0;31.723324; 68.27668; 2.2542863; 2.6564567; 4.5994334; 5.1760917; 31; 69
9501.0;25.893385; 74.10661; 2.4275577; 2.1979198; 5.0838523; 5.988059; 25; 75
10001.0;30.056864; 69.94314; 1.9371023; 2.5893056; 3.963354; 5.2265077; 30; 70
10501.0;24.418606; 75.5814; 2.531237; 2.2369902; 4.7654448; 5.88895; 20; 80
11001.0;19.67742; 80.32258; 2.4265618; 2.4529624; 5.6382723; 6.223612; 17; 83
11501.0;12.723167; 87.27683; 3.1427388; 2.4512405; 4.8022513; 5.9183564; 14; 86
12001.0;10.684447; 89.31555; 2.438767; 2.133154; 4.628732; 6.254864; 16; 84
12501.0;16.274918; 83.72508; 2.402423; 2.549204; 5.2892957; 6.312558; 11; 89
13001.0;9.77221; 90.22779; 2.036584; 2.0061707; 6.026299; 6.9136243; 4; 96
13501.0;1.6548464; 98.34515; 2.759146; 1.1771476; 7.5065746; 8.353267; 0; 100
