Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;62.173916; 37.826088; 0.2888889; 0.4909091; 4.6222224; 4.0363636; 61; 39
1001.0;89.47369; 10.526316; 0.5621129; 0.6792541; 3.9774134; 3.641958; 83; 17
1501.0;92.62656; 7.3734493; 0.35617003; 1.5105444; 4.457559; 2.9201152; 91; 9
2001.0;97.17372; 2.8262782; 0.17973813; 1.2789493; 4.818215; 3.102235; 99; 1
2501.0;98.9899; 1.010101; 0.0018155368; 1.2789493; 4.9981637; 8.102235; 97; 3
3001.0;98.77994; 1.2200633; 0.07218367; 2.75965; 4.948435; 5.367411; 99; 1
3501.0;99.660095; 0.33990481; 0.031032158; 3.75965; 5.00958; 5.367411; 99; 1
4001.0;99.38144; 0.61855674; 0.020515475; 3.75965; 5.020299; 8.367411; 99; 1
4501.0;99.6139; 0.38610038; 0.020409247; 5.75965; 5.000205; 10.367411; 99; 1
