Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;51.15059; 48.849415; 1.6341463; 1.8813559; 6.390244; 5.7966104; 45; 55
1001.0;44.334976; 55.665024; 2.19187; 2.1978428; 4.919783; 5.087211; 43; 57
1501.0;36.7565; 63.243496; 2.632369; 2.266629; 4.649297; 5.3524075; 35; 65
2001.0;30.066256; 69.93374; 2.2180676; 2.0194867; 5.475694; 5.990037; 28; 72
2501.0;22.408337; 77.59167; 2.2220738; 1.944715; 4.766989; 5.6526394; 21; 79
3001.0;17.5645; 82.4355; 2.5343845; 2.4676547; 3.9412854; 5.94497; 20; 80
3501.0;17.128714; 82.871284; 2.6267192; 2.5808456; 4.0470643; 5.986812; 17; 83
4001.0;23.529411; 76.47059; 1.6251012; 1.5612149; 7.8262978; 7.8793592; 25; 75
4501.0;24.594992; 75.405; 2.225004; 2.4208162; 4.4330516; 5.571725; 31; 69
5001.0;27.089516; 72.910484; 2.7169356; 2.4988523; 4.6268725; 5.4865465; 34; 66
5501.0;36.861507; 63.138493; 2.050498; 2.204528; 5.694908; 5.9619174; 37; 63
6001.0;32.73279; 67.26721; 2.4067702; 2.2413418; 4.505268; 5.2533636; 45; 55
6501.0;43.370472; 56.629528; 1.9201504; 1.9316608; 5.589006; 5.9682426; 51; 49
7001.0;49.142418; 50.857586; 2.3121598; 2.2026868; 5.599784; 5.5095563; 52; 48
7501.0;55.683327; 44.316677; 1.775234; 1.8375559; 5.8384576; 5.593949; 64; 36
8001.0;81.22357; 18.77643; 1.2777381; 1.7177099; 7.2318506; 6.433165; 81; 19
8501.0;96.55172; 3.4482758; 0.5836758; 1.3535637; 8.459652; 7.4964824; 100; 0
