Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;47.531086; 52.468914; 2.097561; 2.542373; 4.97561; 4.7966104; 47; 53
1001.0;38.840275; 61.159725; 2.151012; 1.7649504; 5.5739493; 5.618804; 39; 61
1501.0;30.337616; 69.662384; 2.2602825; 1.7994255; 4.9121523; 5.6167016; 31; 69
2001.0;27.788029; 72.21197; 2.5245254; 2.4028902; 3.6423275; 4.6611114; 27; 73
2501.0;21.134384; 78.865616; 2.8712785; 2.3205876; 4.5423083; 5.6254945; 25; 75
3001.0;15.312918; 84.68708; 2.274851; 1.5776079; 6.3816924; 7.08834; 14; 86
3501.0;10.798548; 89.201454; 2.7339177; 2.3671815; 4.812978; 6.2568417; 8; 92
4001.0;10.783002; 89.216995; 1.8417397; 2.2213824; 5.601622; 6.948444; 8; 92
4501.0;4.360465; 95.639534; 1.9802175; 1.5893627; 7.575203; 7.7277; 6; 94
5001.0;3.433923; 96.56608; 2.496703; 1.7935038; 6.595867; 7.837528; 4; 96
5501.0;2.021904; 97.978096; 2.8741758; 1.5499324; 6.898967; 7.852474; 2; 98
6001.0;1.0309278; 98.96907; 3.437088; 1.6484686; 9.949484; 8.100535; 2; 98
6501.0;0.0; 100.0; 3.218544; 1.3331476; 12.474742; 8.347964; 0; 100
