Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;54.11803; 45.88197; 1.7073171; 2.677966; 5.8536587; 4.5254235; 47; 53
1001.0;36.787132; 63.212864; 2.4405813; 1.8807163; 5.5288014; 6.0853853; 40; 60
1501.0;29.418745; 70.58126; 2.4110146; 1.7646786; 5.68822; 6.2847567; 33; 67
2001.0;38.194767; 61.80523; 1.5882126; 1.7576817; 5.990552; 6.3923097; 33; 67
2501.0;26.443422; 73.55658; 2.320855; 2.011309; 5.7875924; 6.393915; 25; 75
3001.0;18.741356; 81.258644; 3.0928342; 2.3868175; 4.391504; 5.871919; 13; 87
3501.0;10.0154085; 89.98459; 2.8532948; 2.418239; 4.9531927; 6.458298; 13; 87
4001.0;8.843537; 91.15646; 1.5271765; 1.3266464; 7.9194765; 8.108716; 10; 90
4501.0;6.6447897; 93.35521; 2.7527175; 2.1258516; 5.6919475; 7.0900965; 3; 97
5001.0;8.035714; 91.96429; 1.5842391; 1.3827407; 8.230649; 7.939073; 8; 92
5501.0;14.814815; 85.18518; 1.3230299; 2.1998124; 6.653831; 7.1080337; 16; 84
6001.0;10.737581; 89.26242; 2.3326893; 1.8357121; 4.9783645; 6.3465242; 8; 92
6501.0;5.030801; 94.9692; 2.6665862; 1.878649; 6.3722954; 7.1668105; 3; 97
7001.0;1.5789473; 98.42106; 2.5555286; 1.6379242; 8.457432; 8.022338; 2; 98
7501.0;7.619048; 92.38095; 1.7777643; 1.4146727; 10.728716; 8.061453; 6; 94
8001.0;4.0097895; 95.99021; 3.6296272; 2.5044115; 6.6214523; 6.9474626; 5; 95
8501.0;2.9143898; 97.08561; 2.5259254; 1.721099; 7.1242905; 7.7573414; 2; 98
9001.0;0.0; 100.0; 2.7629628; 1.5175623; 11.062145; 8.201606; 0; 100
