Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;48.14376; 51.856243; 1.0857143; 1.4461539; 4.571429; 4.123077; 47; 53
1001.0;49.61445; 50.38555; 1.4911854; 1.5555878; 4.4164133; 4.3230767; 55; 45
1501.0;57.319588; 42.680416; 1.4271123; 1.4790131; 4.316662; 4.251624; 53; 47
2001.0;51.84933; 48.15067; 1.4797567; 1.4995534; 3.8172956; 4.0691833; 53; 47
2501.0;46.236225; 53.76378; 1.4807502; 1.2872245; 4.1852317; 4.192961; 49; 51
3001.0;54.544563; 45.455437; 1.6220561; 1.9075927; 4.0241885; 4.1410384; 61; 39
3501.0;66.66785; 33.332157; 1.7151157; 2.0232716; 4.0331836; 3.7728472; 66; 34
4001.0;71.04623; 28.953773; 1.419926; 1.4712726; 4.6065636; 3.8756719; 62; 38
4501.0;69.2274; 30.7726; 1.4422568; 1.617665; 4.751719; 4.101991; 70; 30
5001.0;77.59627; 22.403732; 1.3491751; 1.5539222; 4.510739; 3.3700664; 80; 20
5501.0;90.8284; 9.1715975; 0.76686466; 1.4776962; 5.2813845; 4.0685034; 95; 5
6001.0;98.16133; 1.8386716; 0.17649332; 2.2955394; 5.9187512; 4.613701; 99; 1
6501.0;99.78992; 0.21008405; 0.05228781; 3.2955394; 5.9082704; 7.613701; 100; 0
