Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;36.267967; 63.73203; 1.4571428; 1.4307692; 4.5142856; 4.2153845; 32; 68
1001.0;31.270842; 68.72916; 1.9205357; 2.0210407; 2.9223213; 3.694344; 34; 66
1501.0;28.039852; 71.96015; 2.1447215; 1.8336521; 3.1741858; 4.086278; 32; 68
2001.0;25.766104; 74.233894; 2.0045226; 1.703436; 3.3491933; 4.2953863; 33; 67
2501.0;27.173624; 72.82637; 2.2122583; 1.8910961; 3.374218; 4.302916; 20; 80
3001.0;15.929204; 84.07079; 1.8106129; 1.6486387; 3.268711; 4.5037866; 23; 77
3501.0;19.206968; 80.79303; 1.861331; 1.7746576; 3.011683; 4.331218; 18; 82
4001.0;12.521739; 87.478264; 1.9367406; 1.497252; 3.1117601; 4.5284295; 18; 82
4501.0;13.742629; 86.25737; 2.329819; 1.8719177; 3.228431; 4.3113227; 11; 89
5001.0;7.079808; 92.92019; 2.1208925; 1.470471; 3.475312; 4.8911386; 6; 94
5501.0;3.960965; 96.03903; 1.8534821; 1.3879838; 4.2458854; 5.179693; 5; 95
6001.0;2.7009223; 97.29907; 2.5706964; 1.204084; 3.649177; 5.14926; 2; 98
6501.0;1.6304348; 98.36956; 2.2853482; 1.2775927; 5.324589; 5.226013; 0; 100
