Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;55.572067; 44.427933; 0.82857144; 1.2769231; 4.8285713; 4.2615385; 53; 47
1001.0;55.892284; 44.10772; 1.6760107; 1.8144027; 3.6760106; 3.6438625; 59; 41
1501.0;60.36241; 39.63759; 1.6216273; 1.5564488; 3.8250172; 3.1864357; 51; 49
2001.0;47.897915; 52.10209; 2.1298358; 1.9705398; 3.486765; 3.6160495; 44; 56
2501.0;42.957226; 57.04278; 1.934769; 1.9101881; 3.5565171; 3.7431438; 47; 53
3001.0;46.989136; 53.010864; 2.0837185; 2.1492488; 2.9267344; 3.2781727; 43; 57
3501.0;38.48786; 61.51214; 1.606598; 1.4938464; 3.9052727; 4.1978626; 30; 70
4001.0;25.45149; 74.54851; 2.0535533; 1.8784835; 3.3968425; 4.331398; 27; 73
4501.0;23.117672; 76.88233; 2.4834652; 2.2312121; 2.6443274; 3.7579641; 22; 78
5001.0;18.240126; 81.75988; 2.6128848; 2.272195; 2.983833; 4.176384; 17; 83
5501.0;13.341382; 86.658615; 2.036052; 1.7623155; 3.4696372; 4.628631; 5; 95
6001.0;2.8054862; 97.19452; 2.6072104; 1.3553928; 2.6939273; 5.1434593; 2; 98
6501.0;1.2; 98.799995; 2.303605; 1.1566877; 4.846964; 5.287178; 2; 98
7001.0;1.7241379; 98.27586; 2.1518025; 1.4403744; 4.923482; 5.104971; 1; 99
7501.0;0.52910054; 99.4709; 5.1518025; 1.3175795; 6.923482; 5.253586; 0; 100
