Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;50.656933; 49.343063; 1.0571429; 1.8; 4.8; 3.8; 45; 55
1001.0;39.565365; 60.43464; 1.9123809; 1.7600001; 3.6622224; 4.287273; 43; 57
1501.0;36.597694; 63.402306; 2.1374972; 1.8554386; 3.108424; 4.0401278; 30; 70
2001.0;21.04424; 78.95576; 1.9045832; 1.440792; 3.4036143; 4.829145; 16; 84
2501.0;11.304955; 88.695045; 2.6190364; 1.9219142; 2.5877259; 4.462252; 13; 87
3001.0;13.394104; 86.6059; 2.0476184; 2.1370335; 3.5067482; 4.488072; 16; 84
3501.0;16.187197; 83.812805; 1.6279762; 1.8587741; 3.0941718; 4.5296197; 22; 78
4001.0;16.70282; 83.29718; 2.1194534; 1.7545996; 3.3679168; 4.5580716; 14; 86
4501.0;8.293406; 91.7066; 2.7228181; 1.4157512; 3.3834226; 5.0878844; 5; 95
5001.0;3.1249995; 96.875; 1.5445637; 1.1622711; 4.0766845; 5.2009254; 5; 95
5501.0;2.7468448; 97.25316; 2.3089128; 1.2543397; 3.415337; 5.2547464; 2; 98
6001.0;1.0359116; 98.96409; 3.1544564; 1.1352484; 4.2076683; 5.288314; 3; 97
6501.0;1.6789396; 98.32106; 3.0514853; 1.2900541; 5.069223; 5.2503953; 2; 98
7001.0;1.0729613; 98.92704; 3.0257425; 1.1866332; 5.0346117; 5.3290854; 2; 98
7501.0;1.0843942; 98.9156; 4.5128713; 1.3590473; 6.017306; 5.1972356; 2; 98
8001.0;1.1705686; 98.82943; 4.2564354; 1.422031; 6.0086527; 5.1550736; 1; 99
8501.0;0.729927; 99.27007; 5.2564354; 1.2971922; 9.008653; 5.213688; 0; 100
