Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;57.179962; 42.820038; 0.974359; 1.7704918; 5.3076925; 3.9344263; 53; 47
1001.0;49.90141; 50.098587; 1.6032897; 1.5270318; 4.4209; 4.40286; 48; 52
1501.0;43.193962; 56.806038; 1.7625685; 1.6255199; 3.967102; 4.3154397; 51; 49
2001.0;48.38239; 51.61761; 1.7796583; 1.6862351; 4.215041; 4.2717433; 52; 48
2501.0;57.14286; 42.857143; 1.6880704; 1.8684632; 4.4079814; 4.1306615; 52; 48
3001.0;51.529335; 48.470665; 1.8016937; 1.7889262; 4.0463076; 4.044389; 52; 48
3501.0;48.562263; 51.43774; 1.8423404; 1.7456026; 3.5201213; 3.8550913; 46; 54
4001.0;43.421947; 56.578053; 1.7791812; 1.7360297; 3.9243505; 4.275094; 49; 51
4501.0;52.599613; 47.400387; 1.81182; 1.9752163; 3.9372315; 3.848531; 46; 54
5001.0;41.42131; 58.57869; 1.8654743; 1.7032448; 3.9768963; 4.2379355; 35; 65
5501.0;28.945705; 71.0543; 2.1961565; 1.8262038; 3.3421972; 3.988276; 28; 72
6001.0;24.526134; 75.47387; 1.685577; 1.6225861; 3.7979355; 4.541504; 23; 77
6501.0;23.528866; 76.47113; 1.5950251; 1.7223713; 3.730345; 4.3966427; 22; 78
7001.0;17.555212; 82.44479; 2.299774; 2.0092611; 2.896834; 4.3127775; 18; 82
7501.0;12.824811; 87.17519; 1.8499875; 1.5245032; 3.1053798; 4.6745462; 24; 76
8001.0;22.102299; 77.8977; 2.0354161; 2.0069015; 3.3793907; 4.193086; 23; 77
8501.0;19.742489; 80.25751; 1.9145833; 1.8182714; 3.277365; 4.301209; 24; 76
9001.0;19.227505; 80.77249; 1.9964409; 1.7344509; 3.4282236; 4.3723845; 29; 71
9501.0;25.62526; 74.37475; 1.896429; 1.8413303; 3.3595939; 4.3432727; 16; 84
10001.0;11.02248; 88.97752; 2.556027; 1.8195398; 2.8974748; 4.6469436; 10; 90
10501.0;6.113769; 93.88623; 3.0556026; 1.6424395; 2.7897475; 4.784966; 8; 92
11001.0;5.683837; 94.31616; 2.5069504; 1.83307; 2.9737184; 4.671576; 5; 95
11501.0;7.8660975; 92.133896; 1.30139; 1.703506; 3.1947436; 4.764964; 12; 88
12001.0;7.6895313; 92.31047; 2.0251157; 1.4398125; 3.9328954; 5.0086927; 6; 94
12501.0;3.9581437; 96.041855; 1.8375193; 1.4514874; 3.3221493; 5.053284; 4; 96
13001.0;1.9850022; 98.015; 3.4593797; 0.97345304; 4.5805373; 5.4901385; 0; 100
