Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;55.387543; 44.612457; 1.0; 1.7540984; 4.717949; 3.918033; 53; 47
1001.0;51.736355; 48.26365; 1.6415094; 1.6117893; 3.9380746; 3.9131496; 45; 55
1501.0;40.043655; 59.95635; 1.9920336; 1.738396; 3.9764018; 4.052966; 42; 58
2001.0;44.37749; 55.622505; 2.1188579; 2.288593; 3.4518192; 3.5698786; 40; 60
2501.0;35.02627; 64.97373; 1.7529714; 1.6381432; 3.5862954; 4.242831; 37; 63
3001.0;34.24653; 65.75347; 2.1825128; 2.0736215; 3.3671973; 3.8451242; 43; 57
3501.0;35.23094; 64.76905; 1.9112211; 1.580239; 3.543423; 4.207809; 33; 67
4001.0;28.559187; 71.44082; 2.4518552; 2.1877646; 2.592225; 3.6001165; 20; 80
4501.0;12.95045; 87.04955; 1.9225928; 1.3523471; 3.3796113; 4.8325014; 17; 83
5001.0;11.092985; 88.90701; 1.8777995; 1.365691; 3.3752713; 4.7811146; 14; 86
5501.0;9.350021; 90.64998; 2.4912715; 1.7251824; 2.9553764; 4.7765245; 6; 94
6001.0;3.594249; 96.405754; 2.5818787; 1.4545233; 3.825896; 5.0720906; 4; 96
6501.0;2.5824964; 97.4175; 2.1454697; 1.4109846; 3.956474; 5.1049175; 2; 98
7001.0;3.0427477; 96.95725; 2.0727348; 1.6470509; 5.478237; 4.9704585; 1; 99
7501.0;0.539892; 99.460106; 4.072735; 1.3095661; 6.478237; 5.2623277; 0; 100
