Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;52.609985; 47.39002; 1.1794872; 1.6393442; 4.74359; 3.819672; 47; 53
1001.0;39.633274; 60.366726; 2.365521; 1.9554594; 3.1434808; 4.072069; 39; 61
1501.0;35.72588; 64.27412; 1.9068083; 1.8353354; 3.2344482; 3.9192142; 40; 60
2001.0;38.62661; 61.37339; 2.09767; 2.0639222; 3.5808613; 3.881987; 28; 72
2501.0;31.56138; 68.43862; 1.5034883; 1.7508878; 3.663602; 4.2344723; 37; 63
3001.0;35.764988; 64.235016; 2.0136077; 2.0754108; 3.0449624; 3.7656264; 41; 59
3501.0;42.980568; 57.019432; 1.707649; 1.8317866; 3.9767063; 4.2502646; 42; 58
4001.0;42.0516; 57.9484; 1.7549441; 1.8246859; 3.6423028; 4.004315; 42; 58
4501.0;35.18608; 64.81392; 2.160832; 1.7383566; 3.2533882; 3.655247; 39; 61
5001.0;32.600567; 67.39944; 2.4656622; 2.0284977; 2.852651; 3.7648401; 33; 67
5501.0;27.055094; 72.94491; 2.10502; 1.7765447; 3.4197772; 4.2054453; 31; 69
6001.0;22.432852; 77.56715; 2.680807; 1.8083557; 2.6587024; 4.27834; 26; 74
6501.0;27.556633; 72.44336; 1.8723388; 2.1055183; 2.9484117; 3.92268; 25; 75
7001.0;19.85958; 80.14043; 2.2748935; 1.9347402; 3.1979363; 4.3989687; 19; 81
7501.0;16.21836; 83.78163; 1.7513102; 1.6164782; 3.7998915; 4.4493704; 13; 87
8001.0;8.622833; 91.37717; 2.0577931; 1.501339; 3.7538378; 4.9017167; 8; 92
8501.0;4.424277; 95.57572; 2.757224; 1.2771885; 3.2192297; 5.172845; 4; 96
9001.0;2.4477613; 97.55224; 3.189306; 1.7008041; 3.0548074; 5.012217; 2; 98
9501.0;1.2038523; 98.79615; 3.5946531; 1.5071511; 4.027404; 5.061349; 2; 98
10001.0;3.6036036; 96.3964; 2.2973266; 0.882726; 6.513702; 5.480218; 1; 99
10501.0;0.73170733; 99.268295; 3.2973266; 1.4129568; 8.513702; 5.186669; 0; 100
