Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;57.092197; 42.907803; 0.17073171; 0.42372882; 4.780488; 4.1694913; 54; 46
1001.0;59.850372; 40.149624; 0.78093946; 0.79182017; 3.7551942; 3.6993368; 57; 43
1501.0;60.915672; 39.08433; 0.92598134; 0.94864696; 3.5921962; 3.48138; 59; 41
2001.0;74.94332; 25.056679; 0.74450815; 1.0231377; 3.8235965; 3.5727167; 68; 32
2501.0;76.50273; 23.497267; 0.42271337; 0.46947306; 4.173877; 3.6428974; 78; 22
3001.0;90.51615; 9.483849; 0.4028553; 1.3395215; 4.3996654; 3.3474045; 94; 6
3501.0;98.96373; 1.0362694; 0.14258356; 1.0565869; 4.8340387; 3.7245674; 99; 1
4001.0;99.37888; 0.621118; 0.021642258; 1.0565869; 4.998324; 6.7245674; 100; 0
