Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;50.34234; 49.657665; 1.7948718; 2.4590163; 5.8974357; 4.8688526; 44; 56
1001.0;41.70788; 58.29212; 2.56352; 2.4546254; 4.9067597; 5.0690866; 44; 56
1501.0;38.85996; 61.14004; 2.1491709; 2.0081182; 4.8615174; 5.5548053; 39; 61
2001.0;33.936653; 66.06335; 2.5679274; 2.2952151; 4.3554235; 5.1074557; 42; 58
2501.0;33.22171; 66.77829; 2.4897127; 1.970607; 5.7227483; 6.191508; 30; 70
3001.0;22.614952; 77.38505; 2.5829904; 2.09958; 4.657425; 6.1598787; 21; 79
3501.0;16.752232; 83.24777; 2.2658567; 2.039235; 6.126544; 6.875442; 11; 89
4001.0;8.449039; 91.55096; 2.2968962; 2.0341487; 6.284231; 7.009836; 6; 94
4501.0;3.1842303; 96.81577; 2.2161493; 1.6067463; 7.8807054; 7.861807; 3; 97
5001.0;0.66592675; 99.334076; 2.0720499; 1.294915; 8.626902; 8.215071; 0; 100
