Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;44.00261; 55.997395; 2.128205; 2.3442624; 5.3076925; 4.803279; 47; 53
1001.0;38.73351; 61.266495; 2.1729405; 1.8555521; 6.644844; 6.6944017; 42; 58
1501.0;39.13362; 60.866375; 2.4564986; 2.3940613; 4.920115; 5.580938; 42; 58
2001.0;47.59668; 52.403324; 2.2251546; 2.5757596; 5.1647644; 5.010016; 48; 52
2501.0;50.464214; 49.535786; 1.9213575; 2.0110724; 6.086766; 6.115577; 48; 52
3001.0;39.423943; 60.576057; 2.0400283; 1.7694436; 5.5643077; 6.117607; 40; 60
3501.0;37.881218; 62.118786; 2.3010006; 2.2294908; 5.4891076; 5.7519603; 40; 60
4001.0;31.870668; 68.12933; 2.9325252; 2.1538248; 4.1622276; 4.7291994; 44; 56
4501.0;49.977528; 50.022476; 1.6348301; 1.770604; 5.8673234; 5.9058785; 53; 47
5001.0;60.604137; 39.395855; 1.5591477; 1.7610766; 6.318251; 6.487359; 58; 42
5501.0;64.32251; 35.677483; 1.8199853; 1.8990732; 7.057211; 6.5354133; 68; 32
6001.0;78.89136; 21.108648; 1.5414704; 2.028096; 6.7802534; 6.3292317; 80; 20
6501.0;93.48371; 6.5162907; 0.74426836; 2.0014048; 7.8347535; 7.216461; 96; 4
7001.0;98.70389; 1.2961117; 0.14316946; 2.7503512; 8.383695; 6.5541153; 99; 1
7501.0;99.57789; 0.42211056; 0.051951207; 7.750351; 8.377613; 10.554115; 100; 0
