Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;49.21201; 50.78799; 1.5135136; 2.0952382; 5.5945945; 4.84127; 50; 50
1001.0;43.439716; 56.560284; 2.0502703; 1.8219048; 5.311892; 5.5768256; 49; 51
1501.0;44.83739; 55.16261; 1.9806178; 1.8200374; 5.2716713; 5.325036; 39; 61
2001.0;35.40612; 64.59388; 2.5379646; 2.3413122; 3.8787608; 4.3987713; 30; 70
2501.0;31.606398; 68.3936; 1.7845988; 1.9048759; 4.9292917; 5.405697; 31; 69
3001.0;24.262146; 75.737854; 2.767245; 2.20152; 4.1267514; 5.223271; 27; 73
3501.0;19.963795; 80.0362; 2.658046; 2.0164592; 4.0046945; 5.38662; 19; 81
4001.0;14.992716; 85.007286; 2.9820025; 2.4446478; 4.1581416; 5.288724; 14; 86
4501.0;10.655242; 89.34476; 2.9987144; 2.4586587; 3.4398673; 5.3638225; 17; 83
5001.0;13.352304; 86.6477; 2.5293362; 2.198297; 3.8494039; 5.462215; 11; 89
5501.0;9.88704; 90.11296; 2.4117577; 2.316835; 4.531764; 5.6456428; 11; 89
6001.0;7.374382; 92.62562; 2.7647054; 2.0260317; 3.775615; 5.8724227; 5; 95
6501.0;3.7130804; 96.28693; 3.1529412; 2.3265898; 4.955123; 5.998657; 2; 98
7001.0;1.5592515; 98.44075; 3.5764706; 2.3094552; 4.9775615; 6.1530476; 1; 99
7501.0;0.6467662; 99.35323; 6.5764704; 2.3970652; 6.9775615; 6.102556; 0; 100
