Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;44.69658; 55.303417; 1.945946; 2.4444444; 4.8378377; 4.3809524; 44; 56
1001.0;50.365494; 49.6345; 1.7714988; 2.1150794; 5.064496; 5.2389455; 44; 56
1501.0;37.619698; 62.380295; 2.176625; 1.9663408; 4.5469203; 5.379267; 41; 59
2001.0;36.644855; 63.35515; 2.2726004; 2.1519718; 4.0133395; 4.9386315; 33; 67
2501.0;29.099216; 70.90078; 2.493109; 2.3007758; 3.939798; 4.775203; 27; 73
3001.0;22.79334; 77.20665; 2.68493; 2.415079; 3.9236963; 5.1202083; 27; 73
3501.0;23.750921; 76.249084; 2.321664; 2.2522612; 3.7379148; 5.0564413; 24; 76
4001.0;18.847084; 81.152916; 2.346736; 2.0559509; 3.8224132; 5.3428483; 14; 86
4501.0;10.042827; 89.95717; 2.8819098; 2.1866972; 4.27303; 5.690033; 8; 92
5001.0;5.874921; 94.12508; 3.2352388; 2.5346382; 3.2841287; 5.561848; 6; 94
5501.0;6.7019997; 93.298004; 2.2058733; 2.090794; 5.0473547; 5.9953384; 5; 95
6001.0;3.1740103; 96.82599; 4.4411745; 2.548324; 4.009471; 5.9894247; 1; 99
6501.0;1.2237899; 98.77621; 6.4411745; 2.0661447; 11.009471; 6.383732; 2; 98
7001.0;1.2570709; 98.74293; 5.7205873; 2.0516953; 8.004736; 6.2488136; 1; 99
7501.0;0.57239056; 99.42761; 9.720587; 2.1015322; 11.004736; 6.295442; 0; 100
