Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;41.162735; 58.837257; 1.7837838; 1.8095238; 5.8378377; 5.2380953; 50; 50
1001.0;57.97102; 42.028984; 1.5356756; 1.7761905; 5.4567566; 5.324762; 56; 44
1501.0;56.022747; 43.977253; 2.0274227; 2.040368; 4.829585; 4.84829; 55; 45
2001.0;42.46553; 57.53447; 1.9459531; 1.400897; 5.3059926; 5.396629; 47; 53
2501.0;41.023777; 58.97622; 1.8073608; 1.6302055; 4.8575745; 5.1584272; 42; 58
3001.0;36.86963; 63.130367; 2.1858895; 2.028107; 4.1156564; 4.9854903; 31; 69
3501.0;26.108986; 73.891014; 2.360835; 2.1018567; 3.4876018; 4.536021; 22; 78
4001.0;25.54939; 74.450615; 1.9709471; 2.3218186; 4.294891; 4.9171286; 30; 70
4501.0;23.617868; 76.38213; 2.1656983; 1.8474547; 4.70983; 5.498816; 24; 76
5001.0;17.837837; 82.16216; 2.3819041; 1.9585192; 4.321243; 5.7434053; 13; 87
5501.0;10.0154085; 89.98459; 2.6447618; 2.298374; 3.7939417; 5.629235; 9; 91
6001.0;8.264618; 91.73538; 1.9605291; 2.190092; 3.310438; 5.973948; 8; 92
6501.0;6.141079; 93.858925; 2.7450662; 2.4151096; 3.6638048; 5.8149343; 6; 94
7001.0;4.1214747; 95.878525; 3.1241777; 2.1959052; 4.4439673; 6.019308; 2; 98
7501.0;1.2651265; 98.73487; 4.562089; 2.1856725; 5.721984; 6.194074; 3; 97
8001.0;2.6333556; 97.366646; 3.187363; 2.0122235; 5.907328; 6.30097; 6; 94
8501.0;4.7151275; 95.284874; 3.1978939; 2.638428; 3.6512213; 5.5776696; 5; 95
9001.0;8.901754; 91.09824; 1.8395789; 1.8172466; 6.3302445; 6.2166066; 9; 91
9501.0;6.2860765; 93.71392; 3.4266198; 2.514475; 3.370027; 5.474908; 7; 93
10001.0;5.417957; 94.58205; 2.3466601; 1.9087577; 4.7671466; 6.0373645; 4; 96
10501.0;7.170877; 92.829124; 1.336665; 2.2177994; 4.191787; 5.9170556; 8; 92
11001.0;5.8098593; 94.19014; 2.5420833; 2.1436718; 4.1489735; 5.792577; 5; 95
11501.0;3.2823994; 96.717606; 3.3084168; 2.2330914; 3.2297947; 5.90308; 1; 99
12001.0;1.4691943; 98.53081; 4.308417; 2.0124555; 6.2297945; 6.1909404; 1; 99
12501.0;0.636206; 99.36379; 7.308417; 2.192045; 10.2297945; 6.274656; 0; 100
