Tick; Norm proportion; No norm proportion; avg_col_norm; avg_col_nonorm; avg_suc_norm; avg_suc_nonorm; num_norm; num_nonorm
501.0;33.395153; 66.60484; 1.8378378; 1.7142857; 5.243243; 5.301587; 31; 69
1001.0;23.431332; 76.568665; 1.8979948; 1.6335404; 4.9755883; 5.786979; 22; 78
1501.0;18.752995; 81.24701; 2.4953635; 2.3158147; 4.1807084; 5.2536793; 16; 84
2001.0;12.172193; 87.827805; 2.40596; 2.0751882; 3.8237944; 5.491115; 12; 88
2501.0;9.070845; 90.92915; 3.2004967; 2.5917635; 3.901983; 5.6760354; 13; 87
3001.0;16.950138; 83.049866; 1.9384997; 2.4435835; 4.453999; 5.3411036; 20; 80
3501.0;15.900233; 84.09976; 2.846925; 2.4930449; 3.7726998; 5.4667635; 15; 85
4001.0;13.364056; 86.63595; 2.189795; 2.146977; 4.4515133; 5.6878443; 11; 89
4501.0;13.028905; 86.97109; 2.108163; 2.6645727; 3.8592286; 5.5358186; 10; 90
5001.0;12.459263; 87.54073; 1.9108162; 2.1073842; 5.785923; 6.139287; 9; 91
5501.0;6.130469; 93.86953; 2.7678685; 2.0561252; 4.7539916; 6.0235085; 5; 95
6001.0;4.33121; 95.66879; 2.7535737; 2.3269064; 5.1507983; 5.8949842; 4; 96
6501.0;2.605863; 97.39414; 3.4383934; 2.1179886; 5.0376997; 6.103073; 4; 96
7001.0;4.7040973; 95.2959; 2.6095984; 2.219979; 6.009425; 6.1469073; 6; 94
7501.0;3.1567488; 96.84325; 3.2682664; 1.4172337; 5.501571; 6.6292224; 4; 96
8001.0;7.160019; 92.83998; 1.8170667; 2.2230961; 5.625393; 6.079471; 8; 92
8501.0;5.0775743; 94.922424; 2.7271333; 1.9154685; 4.203174; 6.1530375; 6; 94
9001.0;4.116223; 95.88377; 2.9545221; 2.0948453; 4.700529; 6.0760965; 4; 96
9501.0;2.5303643; 97.469635; 3.9886305; 2.1989048; 4.9251323; 6.0112095; 1; 99
10001.0;0.9433962; 99.0566; 5.9886303; 1.8605951; 11.925133; 6.434457; 0; 100
